region,year,chinook_salmon,sockeye_salmon,coho_salmon,pink_salmon,chum_salmon,source,total_salmon,observation_id,source_cor,mgmt_area,area_class,lon,lat
NOP,1932,3,977,0,0,56,individual,1036,1094,individual,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1932,3,977,0,0,56,local,1036,1094,local,NorthPeninsual Subarea,subarea,-159,56.5
COP,1932,29,830,0,0,0,regional,859,1095,regional,Copper River Subarea,subarea,-145,60.5
COP,1932,29,830,0,0,0,individual,859,1095,individual,Copper River Subarea,subarea,-145,60.5
SSE,1932,315,626,484,14784,2724,regional,18933,1096,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1932,315,626,484,14784,2724,individual,18933,1096,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
PWS,1932,8,256,100,3466,351,individual,4181,1097,individual,Prince William Sound Subarea,subarea,-148,60.8
YAK,1932,0,0,0,0,0,local,0,1098,local,Yakutat,mgmtArea,-140,59.5
YAK,1932,0,0,0,0,0,regional,0,1098,regional,Yakutat,mgmtArea,-140,59.5
GSE,1932,0,0,0,0,0,local,0,1099,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1932,0,0,0,0,0,regional,0,1100,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1932,0,0,0,0,0,local,0,1100,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1932,0,0,0,0,0,individual,0,1100,individual,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
KSK,1932,9,0,0,0,0,individual,9,1101,individual,Kuskokwim Management Area,mgmtArea,-161.5,60
KSK,1932,9,0,0,0,0,regional,9,1101,regional,Kuskokwim Management Area,mgmtArea,-161.5,60
YUK,1932,5,0,0,0,0,regional,5,1102,regional,Yukon Management Area,mgmtArea,-164,62
YUK,1932,5,0,0,0,0,local,5,1102,local,Yukon Management Area,mgmtArea,-164,62
KTZ,1932,0,0,0,0,0,local,0,1103,local,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1932,0,0,0,0,0,regional,0,1103,regional,Kotzebue Management Area,mgmtArea,-163.5,66
ALU,1932,0,0,0,0,0,individual,0,1104,individual,Aleutian Islands Subarea,subarea,-170,53
ALU,1932,0,0,0,0,0,regional,0,1104,regional,Aleutian Islands Subarea,subarea,-170,53
BRB,1931,47,12791,1,0,636,local,13475,1105,local,Bristol Bay Management Area,mgmtArea,-158,58.5
SOP,1931,11,1863,129,998,1211,regional,4212,1106,regional,South Peninsula Subarea,subarea,-162,54.5
SOP,1931,11,1863,129,998,1211,individual,4212,1106,individual,South Peninsula Subarea,subarea,-162,54.5
KOD,1931,2,1183,170,6840,184,local,8379,1107,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1931,2,1183,170,6840,184,regional,8379,1107,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
SSE,1931,297,883,722,13567,1671,local,17140,1108,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1931,297,883,722,13567,1671,individual,17140,1108,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1931,297,883,722,13567,1671,regional,17140,1108,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
CKI,1931,51,806,328,472,63,individual,1720,1109,individual,Cook Inlet Management Area,mgmtArea,-151,60
NOP,1931,2,761,0,0,55,local,818,1110,local,NorthPeninsual Subarea,subarea,-159,56.5
COP,1931,35,760,92,0,0,individual,887,1111,individual,Copper River Subarea,subarea,-145,60.5
CHG,1931,1,715,40,170,46,regional,972,1112,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1931,1,715,40,170,46,individual,972,1112,individual,Chignik Management Area,mgmtArea,-158.5,56.3
NSE,1931,163,661,430,13676,1180,regional,16110,1113,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1931,163,661,430,13676,1180,local,16110,1113,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
YAK,1931,0,280,0,0,0,individual,280,1114,individual,Yakutat,mgmtArea,-140,59.5
YAK,1931,0,280,0,0,0,local,280,1114,local,Yakutat,mgmtArea,-140,59.5
PWS,1931,2,159,55,4860,560,individual,5636,1115,individual,Prince William Sound Subarea,subarea,-148,60.8
PWS,1931,2,159,55,4860,560,regional,5636,1115,regional,Prince William Sound Subarea,subarea,-148,60.8
PWS,1931,2,159,55,4860,560,local,5636,1115,local,Prince William Sound Subarea,subarea,-148,60.8
GSE,1931,0,0,0,0,0,regional,0,1116,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1931,0,0,0,0,0,individual,0,1116,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1931,0,0,0,0,0,local,0,1116,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1931,0,0,0,0,0,local,0,1117,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1931,0,0,0,0,0,regional,0,1117,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
KSK,1931,9,0,0,0,0,regional,9,1118,regional,Kuskokwim Management Area,mgmtArea,-161.5,60
YUK,1931,0,0,0,0,0,individual,0,1119,individual,Yukon Management Area,mgmtArea,-164,62
YUK,1931,0,0,0,0,0,regional,0,1119,regional,Yukon Management Area,mgmtArea,-164,62
YUK,1931,0,0,0,0,0,local,0,1119,local,Yukon Management Area,mgmtArea,-164,62
KTZ,1931,0,0,0,0,0,regional,0,1120,regional,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1931,0,0,0,0,0,individual,0,1120,individual,Kotzebue Management Area,mgmtArea,-163.5,66
ALU,1931,0,0,0,0,0,local,0,1121,local,Aleutian Islands Subarea,subarea,-170,53
ALU,1931,0,0,0,0,0,individual,0,1121,individual,Aleutian Islands Subarea,subarea,-170,53
ALU,1931,0,0,0,0,0,regional,0,1121,regional,Aleutian Islands Subarea,subarea,-170,53
BRB,1930,105,4259,34,249,227,local,4874,1122,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1930,105,4259,34,249,227,regional,4874,1122,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1930,105,4259,34,249,227,individual,4874,1122,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
NSE,1930,307,1494,630,22183,1742,regional,26356,1123,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1930,307,1494,630,22183,1742,individual,26356,1123,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1930,307,1494,630,22183,1742,local,26356,1123,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SOP,1930,11,935,161,6095,1278,individual,8480,1124,individual,South Peninsula Subarea,subarea,-162,54.5
SOP,1930,11,935,161,6095,1278,regional,8480,1124,regional,South Peninsula Subarea,subarea,-162,54.5
CKI,1930,72,918,498,1023,100,local,2611,1125,local,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1930,72,918,498,1023,100,individual,2611,1125,individual,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1930,72,918,498,1023,100,regional,2611,1125,regional,Cook Inlet Management Area,mgmtArea,-151,60
COP,1930,25,830,598,0,0,individual,1453,1126,individual,Copper River Subarea,subarea,-145,60.5
COP,1930,25,830,598,0,0,local,1453,1126,local,Copper River Subarea,subarea,-145,60.5
SSE,1930,220,780,1285,21228,967,local,24480,1127,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1930,220,780,1285,21228,967,individual,24480,1127,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1930,220,780,1285,21228,967,regional,24480,1127,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
KOD,1930,5,466,229,1651,419,individual,2770,1128,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
YAK,1930,83,313,84,72,0,regional,552,1129,regional,Yakutat,mgmtArea,-140,59.5
YAK,1930,83,313,84,72,0,individual,552,1129,individual,Yakutat,mgmtArea,-140,59.5
YAK,1930,83,313,84,72,0,local,552,1129,local,Yakutat,mgmtArea,-140,59.5
PWS,1930,2,207,108,6777,980,local,8074,1130,local,Prince William Sound Subarea,subarea,-148,60.8
NOP,1930,4,168,0,0,94,regional,266,1131,regional,NorthPeninsual Subarea,subarea,-159,56.5
CHG,1930,0,21,19,68,50,individual,158,1132,individual,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1930,0,21,19,68,50,local,158,1132,local,Chignik Management Area,mgmtArea,-158.5,56.3
KSK,1930,8,2,0,0,0,individual,10,1133,individual,Kuskokwim Management Area,mgmtArea,-161.5,60
GSE,1930,0,0,0,0,0,individual,0,1134,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1930,0,0,0,0,0,local,0,1134,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1930,0,0,0,0,0,local,0,1135,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1930,0,0,0,0,0,regional,0,1135,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
YUK,1930,0,0,0,0,0,individual,0,1136,individual,Yukon Management Area,mgmtArea,-164,62
YUK,1930,0,0,0,0,0,local,0,1136,local,Yukon Management Area,mgmtArea,-164,62
KTZ,1930,0,0,0,0,0,local,0,1137,local,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1930,0,0,0,0,0,regional,0,1137,regional,Kotzebue Management Area,mgmtArea,-163.5,66
ALU,1930,0,0,0,0,0,local,0,1138,local,Aleutian Islands Subarea,subarea,-170,53
BRB,1929,151,12189,59,0,622,individual,13021,1139,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1929,151,12189,59,0,622,local,13021,1139,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1929,151,12189,59,0,622,regional,13021,1139,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
NSE,1929,379,1278,519,8849,1595,regional,12620,1140,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1929,379,1278,519,8849,1595,individual,12620,1140,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1929,379,1278,519,8849,1595,local,12620,1140,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
CKI,1929,68,1050,185,377,135,local,1815,1141,local,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1929,68,1050,185,377,135,individual,1815,1141,individual,Cook Inlet Management Area,mgmtArea,-151,60
CHG,1929,2,1049,37,73,185,individual,1346,1142,individual,Chignik Management Area,mgmtArea,-158.5,56.3
COP,1929,47,968,184,0,0,individual,1199,1143,individual,Copper River Subarea,subarea,-145,60.5
SOP,1929,11,936,85,1794,2429,local,5255,1144,local,South Peninsula Subarea,subarea,-162,54.5
SOP,1929,11,936,85,1794,2429,regional,5255,1144,regional,South Peninsula Subarea,subarea,-162,54.5
SOP,1929,11,936,85,1794,2429,individual,5255,1144,individual,South Peninsula Subarea,subarea,-162,54.5
NOP,1929,4,878,0,0,145,regional,1027,1145,regional,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1929,4,878,0,0,145,local,1027,1145,local,NorthPeninsual Subarea,subarea,-159,56.5
KOD,1929,3,712,144,6108,1058,individual,8025,1146,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1929,3,712,144,6108,1058,regional,8025,1146,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
SSE,1929,76,624,850,13000,1032,individual,15582,1147,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1929,76,624,850,13000,1032,regional,15582,1147,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
PWS,1929,1,265,66,9614,1282,regional,11228,1148,regional,Prince William Sound Subarea,subarea,-148,60.8
YAK,1929,0,0,0,0,0,regional,0,1149,regional,Yakutat,mgmtArea,-140,59.5
YAK,1929,0,0,0,0,0,local,0,1149,local,Yakutat,mgmtArea,-140,59.5
YAK,1929,0,0,0,0,0,individual,0,1149,individual,Yakutat,mgmtArea,-140,59.5
GSE,1929,0,0,0,0,NA,individual,0,1150,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1929,0,0,0,0,NA,regional,0,1150,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1929,0,0,0,0,NA,local,0,1150,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1929,0,0,0,0,0,regional,0,1151,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1929,0,0,0,0,0,individual,0,1151,individual,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
KSK,1929,0,0,NA,0,0,local,0,1152,local,Kuskokwim Management Area,mgmtArea,-161.5,60
KSK,1929,0,0,NA,0,0,regional,0,1152,regional,Kuskokwim Management Area,mgmtArea,-161.5,60
YUK,1929,0,0,NA,0,0,local,0,1153,local,Yukon Management Area,mgmtArea,-164,62
YUK,1929,0,0,NA,0,0,individual,0,1153,individual,Yukon Management Area,mgmtArea,-164,62
KTZ,1929,0,0,NA,0,0,local,0,1154,local,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1929,0,0,NA,0,0,regional,0,1154,regional,Kotzebue Management Area,mgmtArea,-163.5,66
ALU,1929,0,0,0,0,0,local,0,1155,local,Aleutian Islands Subarea,subarea,-170,53
ALU,1929,0,0,0,0,0,regional,0,1155,regional,Aleutian Islands Subarea,subarea,-170,53
BRB,1928,66,19710,5,47,397,local,20225,1156,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1928,66,19710,5,47,397,individual,20225,1156,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1928,66,19710,5,47,397,regional,20225,1156,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
KOD,1928,3,1592,291,1535,726,local,4147,1157,local,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1928,3,1592,291,1535,726,individual,4147,1157,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1928,3,1592,291,1535,726,regional,4147,1157,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
CKI,1928,70,1173,523,568,101,local,2435,1158,local,Cook Inlet Management Area,mgmtArea,-151,60
CKI,1928,70,1173,523,568,101,individual,2435,1158,individual,Cook Inlet Management Area,mgmtArea,-151,60
SOP,1928,8,972,97,901,2416,individual,4394,1159,individual,South Peninsula Subarea,subarea,-162,54.5
SOP,1928,8,972,97,901,2416,local,4394,1159,local,South Peninsula Subarea,subarea,-162,54.5
SOP,1928,8,972,97,901,2416,regional,4394,1159,regional,South Peninsula Subarea,subarea,-162,54.5
NSE,1928,239,897,1252,17990,2041,regional,22419,1160,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1928,239,897,1252,17990,2041,local,22419,1160,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1928,239,897,1252,17990,2041,individual,22419,1160,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NOP,1928,5,856,0,0,84,individual,945,1161,individual,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1928,5,856,0,0,84,local,945,1161,local,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1928,5,856,0,0,84,regional,945,1161,regional,NorthPeninsual Subarea,subarea,-159,56.5
CHG,1928,0,786,66,46,123,regional,1021,1162,regional,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1928,0,786,66,46,123,individual,1021,1162,individual,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1928,0,786,66,46,123,local,1021,1162,local,Chignik Management Area,mgmtArea,-158.5,56.3
COP,1928,45,532,304,0,0,local,881,1163,local,Copper River Subarea,subarea,-145,60.5
COP,1928,45,532,304,0,0,regional,881,1163,regional,Copper River Subarea,subarea,-145,60.5
SSE,1928,145,454,907,18062,2830,regional,22398,1164,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1928,145,454,907,18062,2830,local,22398,1164,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
PWS,1928,4,183,190,8034,468,regional,8879,1165,regional,Prince William Sound Subarea,subarea,-148,60.8
PWS,1928,4,183,190,8034,468,local,8879,1165,local,Prince William Sound Subarea,subarea,-148,60.8
PWS,1928,4,183,190,8034,468,individual,8879,1165,individual,Prince William Sound Subarea,subarea,-148,60.8
YAK,1928,0,0,0,0,0,regional,0,1166,regional,Yakutat,mgmtArea,-140,59.5
YAK,1928,0,0,0,0,0,local,0,1166,local,Yakutat,mgmtArea,-140,59.5
YAK,1928,0,0,0,0,0,individual,0,1166,individual,Yakutat,mgmtArea,-140,59.5
GSE,1928,0,0,0,0,0,regional,0,1167,regional,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1928,0,0,0,0,0,individual,0,1167,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1928,0,0,0,0,0,local,0,1167,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1928,0,0,0,0,0,local,0,1168,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
KSK,1928,0,0,0,0,0,individual,0,1169,individual,Kuskokwim Management Area,mgmtArea,-161.5,60
KSK,1928,0,0,0,0,0,regional,0,1169,regional,Kuskokwim Management Area,mgmtArea,-161.5,60
KSK,1928,0,0,0,0,0,local,0,1169,local,Kuskokwim Management Area,mgmtArea,-161.5,60
YUK,1928,0,0,0,0,0,individual,0,1170,individual,Yukon Management Area,mgmtArea,-164,62
YUK,1928,0,0,0,0,0,regional,0,1170,regional,Yukon Management Area,mgmtArea,-164,62
YUK,1928,0,0,0,0,0,local,0,1170,local,Yukon Management Area,mgmtArea,-164,62
KTZ,1928,0,0,0,0,0,regional,0,1171,regional,Kotzebue Management Area,mgmtArea,-163.5,66
ALU,1928,0,0,0,0,0,regional,0,1172,regional,Aleutian Islands Subarea,subarea,-170,53
BRB,1927,84,11072,0,0,196,individual,11352,1173,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1927,84,11072,0,0,196,local,11352,1173,local,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1927,84,11072,0,0,196,regional,11352,1173,regional,Bristol Bay Management Area,mgmtArea,-158,58.5
CKI,1927,87,1459,388,252,59,individual,2245,1174,individual,Cook Inlet Management Area,mgmtArea,-151,60
KOD,1927,4,1155,152,5297,418,individual,7026,1175,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1927,4,1155,152,5297,418,regional,7026,1175,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1927,4,1155,152,5297,418,local,7026,1175,local,Kodiak Management Area,mgmtArea,-152.5,57.5
SOP,1927,10,715,125,1456,1300,regional,3606,1176,regional,South Peninsula Subarea,subarea,-162,54.5
NSE,1927,295,625,599,5471,1572,individual,8562,1177,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1927,295,625,599,5471,1572,regional,8562,1177,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1927,295,625,599,5471,1572,local,8562,1177,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1927,69,573,241,2581,620,regional,4084,1178,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1927,69,573,241,2581,620,local,4084,1178,local,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1927,69,573,241,2581,620,individual,4084,1178,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
CHG,1927,1,456,101,187,171,local,916,1179,local,Chignik Management Area,mgmtArea,-158.5,56.3
CHG,1927,1,456,101,187,171,regional,916,1179,regional,Chignik Management Area,mgmtArea,-158.5,56.3
COP,1927,42,341,410,NA,0,regional,793,1180,regional,Copper River Subarea,subarea,-145,60.5
YAK,1927,10,242,292,100,1,local,645,1181,local,Yakutat,mgmtArea,-140,59.5
NOP,1927,16,231,0,0,87,local,334,1182,local,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1927,16,231,0,0,87,regional,334,1182,regional,NorthPeninsual Subarea,subarea,-159,56.5
NOP,1927,16,231,0,0,87,individual,334,1182,individual,NorthPeninsual Subarea,subarea,-159,56.5
PWS,1927,3,118,259,6125,655,regional,7160,1183,regional,Prince William Sound Subarea,subarea,-148,60.8
PWS,1927,3,118,259,6125,655,individual,7160,1183,individual,Prince William Sound Subarea,subarea,-148,60.8
ALU,1927,0,17,0,335,0,individual,352,1184,individual,Aleutian Islands Subarea,subarea,-170,53
ALU,1927,0,17,0,335,0,local,352,1184,local,Aleutian Islands Subarea,subarea,-170,53
GSE,1927,254,4,152,10,26,local,446,1185,local,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
GSE,1927,254,4,152,10,26,individual,446,1185,individual,Unallocated Southeast Alaska,mgmtArea,-133.5,56.5
BER,1927,0,0,0,0,0,individual,0,1186,individual,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1927,0,0,0,0,0,local,0,1186,local,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
BER,1927,0,0,0,0,0,regional,0,1186,regional,Bering River Subarea Copper River Subarea,subarea,-144.5,60.5
KSK,1927,0,0,0,0,0,individual,0,1187,individual,Kuskokwim Management Area,mgmtArea,-161.5,60
YUK,1927,0,0,0,0,0,individual,0,1188,individual,Yukon Management Area,mgmtArea,-164,62
KTZ,1927,0,0,0,0,0,individual,0,1189,individual,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1927,0,0,0,0,0,local,0,1189,local,Kotzebue Management Area,mgmtArea,-163.5,66
KTZ,1927,0,0,0,0,0,regional,0,1189,regional,Kotzebue Management Area,mgmtArea,-163.5,66
BRB,1926,75,19414,13,288,326,individual,20116,1190,individual,Bristol Bay Management Area,mgmtArea,-158,58.5
BRB,1926,75,19414,13,288,326,local,20116,1190,local,Bristol Bay Management Area,mgmtArea,-158,58.5
SOP,1926,9,3072,194,3720,1180,individual,8175,1191,individual,South Peninsula Subarea,subarea,-162,54.5
KOD,1926,1,3015,174,4607,325,individual,8122,1192,individual,Kodiak Management Area,mgmtArea,-152.5,57.5
KOD,1926,1,3015,174,4607,325,regional,8122,1192,regional,Kodiak Management Area,mgmtArea,-152.5,57.5
CKI,1926,76,2000,353,586,118,regional,3133,1193,regional,Cook Inlet Management Area,mgmtArea,-151,60
NSE,1926,197,978,400,12386,3189,regional,17150,1194,regional,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1926,197,978,400,12386,3189,individual,17150,1194,individual,Northern Southeast Alaska,mgmtArea,-134.5,58.5
NSE,1926,197,978,400,12386,3189,local,17150,1194,local,Northern Southeast Alaska,mgmtArea,-134.5,58.5
SSE,1926,63,832,446,19268,2578,regional,23187,1195,regional,Southern Southeast Alaska,mgmtArea,-132.5,55.5
SSE,1926,63,832,446,19268,2578,individual,23187,1195,individual,Southern Southeast Alaska,mgmtArea,-132.5,55.5
